article,chemical,count,dbName,dbId
PMC4206695,"oxazolidinone",4,,55374
PMC4206695,"nitrogen",3,,25555
PMC4206695,"indole",2,,35581
PMC4206695,"ketone",2,,17087
PMC4206695,"indole alkaloids",1,,38958
PMC4206695,"arena",1,,82044
PMC4206695,"olefin",1,,33641
PMC4206695,"carvone",1,,38265
PMC4206695,"oxindole",1,,38459
PMC4206695,"acetyl chloride",1,,37580
PMC4206695,"alkene",1,,32878
PMC4206695,"aldehyde",1,,17478
PMC4206695,"silyl ether",1,,47988
PMC4206695,"an alcohol",1,,30879
PMC4206695,"bathophenanthroline",1,,77995
PMC4206695,"phenols",1,,15882
PMC4206695,"formyl group",1,,42485
PMC4209970,"sec",13,,32746
PMC4209970,"methyl salicylate",6,,31832
PMC4209970,"p-cymene",5,,28768
PMC4209970,"acetophenone",5,,27632
PMC4209970,"acetic acid",5,,15366
PMC4209970,"myrcene",4,,17221
PMC4209970,"ethyl",4,,62801
PMC4209970,"butyrate",4,,17968
PMC4209970,"nonanal",3,,84268
PMC4209970,"octanal",3,,17935
PMC4209970,"propionic acid",2,,30768
PMC4209970,"caryophyllene",2,,10357
PMC4209970,"and p",2,,73329
PMC4209970,"sulfur",1,,26833
PMC4209970,"humulene",1,,5768
PMC4209970,"isobutyl acetate",1,,50569
PMC4209970,"(+)-carvone",1,,15399
PMC4209970,"carvone",1,,38265
PMC4209970,"methyl",1,,32875
PMC4209970,"butanoate",1,,30772
PMC4209970,"polypropylene",1,,53550
PMC4220615,"Perillyl Alcohol",45,,15420
PMC4220615,"Monoterpenes",28,,35187
PMC4220615,"Carvacrol",22,,3440
PMC4220615,"limonene",21,,15384
PMC4220615,"proteins",20,,16541
PMC4220615,"thymol",15,,27607
PMC4220615,"doxorubicin",11,,64816
PMC4220615,"Geraniol",11,,17447
PMC4220615,"carvone",10,,38265
PMC4220615,"Linalool",8,,17580
PMC4220615,"Alpha-Terpineol",7,,22469
PMC4220615,"cisplatin",7,,27899
PMC4220615,"1,8-Cineole",7,,27961
PMC4220615,"terpinen-4-ol",6,,78884
PMC4220615,"myrcene",6,,17221
PMC4220615,"gemcitabine",6,,175901
PMC4220615,"Borneol",5,,28093
PMC4220615,"Radical",5,,26519
PMC4220615,"p-cymene",4,,28768
PMC4220615,"citral",4,,23316
PMC4220615,"d-limonene",4,,15382
PMC4220615,"aflatoxin B1",4,,2504
PMC4220615,"aflatoxin",4,,22271
PMC4220615,"Perillic Acid",4,,36999
PMC4220615,"Beta-Pinene",4,,50025
PMC4220615,"alpha-pinene",4,,36740
PMC4220615,"citronellol",3,,50462
PMC4220615,"Linalyl Acetate",3,,6469
PMC4220615,"Camphor",3,,36773
PMC4220615,"Ascaridole",3,,2866
PMC4220615,"carveol",3,,23046
PMC4220615,"isopulegol",3,,70479
PMC4220615,"dien",3,,30629
PMC4220615,"aldehyde",3,,17478
PMC4220615,"selenocystine",2,,28553
PMC4220615,"anthracene",2,,35298
PMC4220615,"triol",2,,27136
PMC4220615,"ifosfamide",2,,5864
PMC4220615,"oxaliplatin",2,,31941
PMC4220615,"quinone",2,,36141
PMC4220615,"glutathione",2,,57925
PMC4220615,"uridine",2,,16704
PMC4220615,"and p",2,,73329
PMC4220615,"diol",2,,8387
PMC4220615,"acetate",2,,47622
PMC4220615,"5-Fluorouracil",2,,46345
PMC4220615,"cholesterol",2,,16113
PMC4220615,"mevalonate",2,,25350
PMC4220615,"Camphene",2,,3830
PMC4220615,"Terpinolene",2,,9457
PMC4220615,"uridine diphosphate",2,,17659
PMC4220615,"eugenol",1,,4917
PMC4220615,"myristicin",1,,68234
PMC4220615,"Gamma-Thujaplicin",1,,10578
PMC4220615,"4-nitro-o-phenylenediamine",1,,67116
PMC4220615,"methanol",1,,44520
PMC4220615,"butylated hydroxytoluene",1,,34247
PMC4220615,"butylated hydroxyanisole",1,,76359
PMC4220615,"selenium",1,,27568
PMC4220615,"copper",1,,30052
PMC4220615,"diosgenin",1,,4629
PMC4220615,"terpene",1,,35186
PMC4220615,"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone",1,,32692
PMC4220615,"monoterpenoid",1,,25409
PMC4220615,"pyrene",1,,39106
PMC4220615,"ubiquinone",1,,46245
PMC4220615,"farnesyl",1,,42362
PMC4220615,"beta-carotene",1,,17579
PMC4220615,"linoleic acid",1,,17351
PMC4220615,"Polo",1,,39299
PMC4220615,"humulene",1,,5768
PMC4220615,"20-methylcholanthrene",1,,34342
PMC4220615,"water",1,,15377
PMC4220615,"9,10-Dimethylbenz(a)anthracene",1,,254496
PMC4220615,"lathosterol",1,,17168
PMC4220615,"radio",1,,33325
PMC4224956,"testosterone",17,,17347
PMC4224956,"hematoxylin",5,,5601
PMC4224956,"water",4,,15377
PMC4224956,"Amin",1,,32952
PMC4224956,"carvone",1,,38265
PMC4224956,"limonene",1,,15384
PMC4224956,"luteinizing hormone",1,,81568
PMC4224956,"ethanol",1,,44730
PMC4224956,"diethyl ether",1,,35702
PMC4224956,"formalin",1,,16842
PMC4224956,"and p",1,,73329
PMC4224956,"fructose",1,,28757
PMC4224956,"citrate",1,,50744
PMC4224956,"inositol",1,,24848
PMC4224956,"prostaglandins",1,,26333
PMC4232691,"proteins",22,,16541
PMC4232691,"terpene",19,,35186
PMC4232691,"limonene",16,,15384
PMC4232691,"monoterpenes",13,,35187
PMC4232691,"sesquiterpenes",12,,35189
PMC4232691,"carvone",9,,38265
PMC4232691,"caryophyllene",8,,10357
PMC4232691,"carbon",5,,33415
PMC4232691,"farnesene",5,,39237
PMC4232691,"copaene",5,,10221
PMC4232691,"methyl",4,,32875
PMC4232691,"glutathione",4,,57925
PMC4232691,"cytochrome",3,,4056
PMC4232691,"lipid",3,,18059
PMC4232691,"nitrogen",3,,25555
PMC4232691,"sucrose",3,,17992
PMC4232691,"erythritol",3,,17113
PMC4232691,"isopentenyl diphosphate",3,,16584
PMC4232691,"Delta",3,,36375
PMC4232691,"Oxylipins",3,,61121
PMC4232691,"linalool",3,,17580
PMC4232691,"pentose phosphate",2,,84055
PMC4232691,"hexose phosphates",2,,47878
PMC4232691,"mevalonate",2,,25350
PMC4232691,"xylulose-5-phosphate",2,,27354
PMC4232691,"cytidine",2,,17562
PMC4232691,"1-hydroxy-2-methyl-2-butenyl 4-diphosphate",2,,15664
PMC4232691,"geranyl diphosphate",2,,58057
PMC4232691,"farnesyl diphosphate",2,,50277
PMC4232691,"Germacrene",2,,36743
PMC4232691,"flavonoids",2,,72544
PMC4232691,"phenylpropanoid",2,,26004
PMC4232691,"allene",2,,37601
PMC4232691,"water",2,,15377
PMC4232691,"Sepharose",2,,2511
PMC4232691,"glycerol",2,,17754
PMC4232691,"acetosyringone",2,,2404
PMC4232691,"glucose",1,,42758
PMC4232691,"phosphoenolpyruvate",1,,58702
PMC4232691,"terpenoid",1,,26873
PMC4232691,"dimethylallyl diphosphate",1,,57623
PMC4232691,"pyruvate",1,,15361
PMC4232691,"glyceraldehyde 3 phosphates",1,,58027
PMC4232691,"triterpenes",1,,35191
PMC4232691,"isopiperitenol",1,,24911
PMC4232691,"carveol",1,,23046
PMC4232691,"isopiperitenone",1,,6041
PMC4232691,"menthone",1,,36503
PMC4232691,"Humulene",1,,5768
PMC4232691,"bicyclogermacrene",1,,63709
PMC4232691,"methyl ketones",1,,51867
PMC4232691,"cinnamate",1,,23248
PMC4232691,"ferulic acids",1,,24031
PMC4232691,"Caffeate",1,,17395
PMC4232691,"caffeic acid",1,,36281
PMC4232691,"ferulic acid",1,,17620
PMC4232691,"Chalcone",1,,27618
PMC4232691,"flavanone",1,,5070
PMC4232691,"fatty acid-derivatives",1,,61697
PMC4232691,"hydroperoxides",1,,79974
PMC4232691,"sec",1,,32746
PMC4232691,"isopropyl",1,,30353
PMC4232691,"thio",1,,29830
PMC4232691,"mercaptoethanol",1,,41218
PMC4232691,"phenylmethylsulfonyl fluoride",1,,8102
PMC4232691,"hexane",1,,29021
PMC4232691,"ethyl acetate",1,,27750
PMC4232691,"camphor",1,,36773
PMC4232691,"1,8-cineole",1,,27961
PMC4232691,"(+)-bornyl diphosphate",1,,15395
PMC4232691,"(+)-sabinene",1,,50029
PMC4232691,"myrcene",1,,17221
PMC4232691,"nerolidol",1,,7524
PMC4232691,"pinene",1,,17187
PMC4232691,"terpinolene",1,,9457
PMC4232691,"bisabolene",1,,49237
PMC4232691,"pyrophosphate",1,,29888
PMC4232691,"chlorophyll",1,,28966
PMC4242925,"hydrocarbons",8,,24632
PMC4242925,"monoterpenes",6,,35187
PMC4242925,"sesquiterpene",5,,35189
PMC4242925,"cadinene",4,,22976
PMC4242925,"Germacrene",3,,36743
PMC4242925,"bicyclogermacrene",3,,63709
PMC4242925,"limonene",2,,15384
PMC4242925,"copaene",2,,10221
PMC4242925,"caryophyllene",2,,10357
PMC4242925,"lipid",1,,18059
PMC4242925,"saponin",1,,26605
PMC4242925,"sodium sulfate",1,,32149
PMC4242925,"fused- silica",1,,46729
PMC4242925,"Helium",1,,33681
PMC4242925,"alkanes",1,,18310
PMC4242925,"palmidrol",1,,71464
PMC4242925,"d-carvone",1,,15399
PMC4242925,"carbonyl compounds",1,,36586
PMC4242925,"pentacosane",1,,32938
PMC4242925,"acetone",1,,15347
PMC4242925,"dibutyl phthalate",1,,34687
PMC4242925,"nonanal",1,,84268
PMC4242925,"pinene",1,,17187
PMC4242925,"sabinene",1,,50027
PMC4242925,"n-decane",1,,41808
PMC4242925,"1,8-cineole",1,,27961
PMC4242925,"thujone",1,,9577
PMC4242925,"borneol",1,,28093
PMC4242925,"terpinene-4-ol",1,,78884
PMC4242925,"terpineol",1,,26876
PMC4242925,"n-dodecane",1,,28817
PMC4242925,"carvone",1,,38265
PMC4242925,"bornylacetate",1,,3151
PMC4242925,"n-tetradecane",1,,41253
PMC4242925,"cis-muurola -3,5 - diene",1,,61687
PMC4242925,"ionone",1,,49248
PMC4242925,"ledol",1,,6401
PMC4242925,"valeranone",1,,80748
PMC4242925,"heptadecane",1,,16148
PMC4242925,"octadecane",1,,32926
PMC4293675,"hydroxy",28,,43176
PMC4293675,"artemisinin",18,,223316
PMC4293675,"ent-kaur-16-ene",15,,15415
PMC4293675,"panaxosides",15,,74978
PMC4293675,"protopanaxatriol",11,,75951
PMC4293675,"alkaloid",7,,22315
PMC4293675,"cinobufagin",7,,80805
PMC4293675,"Taxol",5,,45863
PMC4293675,"epoxy",4,,30721
PMC4293675,"ginsenoside Rg3",4,,67991
PMC4293675,"bufalin",4,,517248
PMC4293675,"acetyl",4,,46887
PMC4293675,"methyl",3,,32875
PMC4293675,"turmerone",3,,81132
PMC4293675,"triol",3,,27136
PMC4293675,"protopanaxadiol",3,,76238
PMC4293675,"Evodiamine",3,,4948
PMC4293675,"thebaine",3,,9519
PMC4293675,"protein",2,,16541
PMC4293675,"diol",2,,8387
PMC4293675,"(+)-neodihydrocarveol",2,,152
PMC4293675,"Sesquiterpenes",2,,35189
PMC4293675,"carboxy",2,,46883
PMC4293675,"isonicotinate",2,,38186
PMC4293675,"sesquiterpene lactones",2,,37667
PMC4293675,"eremantholide",2,,4816
PMC4293675,"Diterpenes",2,,35190
PMC4293675,"ent-kaurane",2,,36540
PMC4293675,"Triterpenes",2,,35191
PMC4293675,"oleanolic acid",2,,37659
PMC4293675,"cephalomannine",2,,3536
PMC4293675,"ginsenoside Rd",2,,67988
PMC4293675,"bufadienolides",2,,83967
PMC4293675,"mevalonic acid",1,,25351
PMC4293675,"chemical substances",1,,59999
PMC4293675,"terpene",1,,35186
PMC4293675,"Monoterpenes",1,,35187
PMC4293675,"monoterpenoids",1,,25409
PMC4293675,"isopropyl group",1,,30353
PMC4293675,"cyclic monoterpene ketone",1,,23446
PMC4293675,"carvone",1,,38265
PMC4293675,"dihydrocarvone",1,,23733
PMC4293675,"phenols",1,,15882
PMC4293675,"sesquiterpenoid",1,,26658
PMC4293675,"phenyl",1,,30396
PMC4293675,"pentanoicacid",1,,17418
PMC4293675,"chloride",1,,17996
PMC4293675,"esters",1,,35701
PMC4293675,"(+)-costunolide",1,,3900
PMC4293675,"cnicin",1,,3768
PMC4293675,"salonitenolide",1,,9013
PMC4293675,"dehydrocostuslactone",1,,244418
PMC4293675,"hemiketal",1,,59772
PMC4293675,"epoxide",1,,32955
PMC4293675,"Sodium borohydride",1,,50985
PMC4293675,"ar-curcumene",1,,62757
PMC4293675,"pyran-4-one",1,,37966
PMC4293675,"nigranoic acid",1,,66626
PMC4293675,"diosgenin",1,,4629
PMC4293675,"tetrol",1,,33573
PMC4293675,"lactone",1,,25000
PMC4293675,"ferrous sulfate",1,,75832
PMC4293675,"acetonitrile",1,,38472
PMC4293675,"water",1,,15377
PMC4293675,"hydroxyacetyl",1,,30884
PMC4293675,"ginsenoside Rg1",1,,67987
PMC4293675,"rhamnoside",1,,26547
PMC4293675,"ginsenoside F2",1,,77145
PMC4293675,"indole alkaloid",1,,38958
PMC4293675,"codeine",1,,57871
PMC4293675,"bufotalin",1,,80799
PMC4309438,"protein",37,,16541
PMC4309438,"carvone",29,,38265
PMC4309438,"water",28,,15377
PMC4309438,"(+)-carvone",16,,15399
PMC4309438,"2-phenylethanol",5,,49000
PMC4309438,"thiophene",1,,30856
PMC4309438,"magenta",1,,82336
PMC4309438,"ampicillin",1,,28971
PMC4309438,"galactoside",1,,24163
PMC4309438,"sodium phosphate",1,,37586
PMC4309438,"quartz",1,,46727
PMC4309438,"methanol",1,,44520
PMC4309438,"phenyl",1,,30396
PMC4309438,"1-naphthylamine",1,,50450
PMC4309438,"1,2-dichlorobenzene",1,,35290
PMC4309438,"chloroform",1,,35255
PMC4309438,"3-mercaptopropionic acid",1,,44111
PMC4309438,"ethanol",1,,44730
PMC4309438,"acetic acid",1,,15366
PMC4309438,"oxygen",1,,25805
PMC4309438,"ethyl",1,,62801
PMC4309438,"hydrochloride",1,,36807
PMC4309438,"nitrogen",1,,25555
PMC4309438,"sulfur",1,,26833
PMC4311404,"azide",14,,40910
PMC4311404,"iron",13,,18248
PMC4311404,"radical",8,,26519
PMC4311404,"nitrogen",5,,25555
PMC4311404,"azides",5,,22680
PMC4311404,"hydrocarbons",4,,24632
PMC4311404,"gibberellic acid",4,,28833
PMC4311404,"peroxide",4,,44785
PMC4311404,"ketone",3,,17087
PMC4311404,"carbon",3,,33415
PMC4311404,"dihydropinene",3,,35710
PMC4311404,"Podocarpic acid",3,,8277
PMC4311404,"trans- decalin",3,,38863
PMC4311404,"heterocycles",3,,5686
PMC4311404,"alcohols",2,,30879
PMC4311404,"nitrogen-containing groups",2,,51144
PMC4311404,"nitrogen atom",2,,29351
PMC4311404,"iodine",2,,24859
PMC4311404,"porphyrins",2,,8337
PMC4311404,"alkane",2,,18310
PMC4311404,"water",2,,15377
PMC4311404,"carboxylic acid",2,,33575
PMC4311404,"amide",2,,32988
PMC4311404,"benzoyl-peroxide",2,,82405
PMC4311404,"ethylbenzene",2,,16101
PMC4311404,"alkyne",2,,22339
PMC4311404,"azido",2,,36825
PMC4311404,"erythromycin",1,,48923
PMC4311404,"azithromycin",1,,2955
PMC4311404,"alkyl group",1,,22323
PMC4311404,"manganese",1,,35154
PMC4311404,"sodium azide",1,,278547
PMC4311404,"cis-decalin",1,,38860
PMC4311404,"oxazoline",1,,38327
PMC4311404,"ethyl acetate",1,,27750
PMC4311404,"acetonitrile",1,,38472
PMC4311404,"acetoxy",1,,48076
PMC4311404,"bromide",1,,15858
PMC4311404,"a nitrile",1,,18379
PMC4311404,"ester",1,,35701
PMC4311404,"Cyclic ketones",1,,3992
PMC4311404,"carvone",1,,38265
PMC4311404,"epoxides",1,,32955
PMC4311404,"aziridines",1,,30969
PMC4311404,"cyclopropanes",1,,30365
PMC4311404,"propyl",1,,26308
PMC4311404,"isopropyl",1,,30353
PMC4311404,"nitrenes",1,,29339
PMC4311404,"carbenes",1,,51363
PMC4311404,"estrone",1,,17263
PMC4311404,"diterpene",1,,35190
PMC4311404,"decalin",1,,38853
PMC4311404,"organic radical",1,,36872
PMC4311404,"primary amine",1,,32877
PMC4311404,"carbon atom",1,,27594
PMC4311404,"tetrazole",1,,35598
PMC4311404,"biotin",1,,57586
PMC4311404,"hydroxyl group",1,,43176
PMC4311404,"rhodium",1,,33359
PMC4311427,"proteins",20,,16541
PMC4311427,"sec",6,,32746
PMC4311427,"benzaldehyde",5,,17169
PMC4311427,"acetophenone",4,,27632
PMC4311427,"lipids",2,,18059
PMC4311427,"chitosan",2,,16261
PMC4311427,"hexenal",2,,24578
PMC4311427,"citral",2,,23316
PMC4311427,"d-carvone",2,,15399
PMC4311427,"Tech",2,,17042
PMC4311427,"berberine",1,,16118
PMC4311427,"papaverine",1,,28241
PMC4311427,"coumarin",1,,28794
PMC4311427,"2-ethylpyrazine",1,,73232
PMC4311427,"organic compounds",1,,50860
PMC4311427,"benzoyl",1,,22733
PMC4311427,"nitrogen",1,,25555
PMC4319901,"water",7,,15377
PMC4319901,"Ethylene glycol",3,,30742
PMC4319901,"butyl",3,,41264
PMC4319901,"Benzyl",2,,22744
PMC4319901,"Oxazepam",2,,7823
PMC4319901,"Acrylonitrile",2,,28217
PMC4319901,"Dimethyl",2,,42266
PMC4319901,"chlorine",2,,29310
PMC4319901,"Furosemide",1,,47426
PMC4319901,"Hydrochlorothiazide",1,,5778
PMC4319901,"8-Methoxypsoralen",1,,18358
PMC4319901,"Hexachloroethane",1,,39227
PMC4319901,"Pentaerythritol tetranitrate",1,,31976
PMC4319901,"Hydroquinone",1,,17594
PMC4319901,"Phenylbutazone",1,,48574
PMC4319901,"Nalidixic acid",1,,100147
PMC4319901,"alpha-Methylbenzyl alcohol",1,,669
PMC4319901,"Succinic anhydride",1,,36595
PMC4319901,"Carvone",1,,38265
PMC4319901,"1-Amino-2,4-dibromoanthraquinone",1,,82304
PMC4319901,"1,2,3-Trichloropropane",1,,34036
PMC4319901,"amphetamine sulfate",1,,51063
PMC4319901,"Sodium azide",1,,278547
PMC4319901,"2-Chloroethyl",1,,47553
PMC4319901,"Sodium fluoride",1,,28741
PMC4319901,"Acetaminophen",1,,46195
PMC4319901,"Probenecid",1,,8426
PMC4319901,"Monochloroacetic acid",1,,27869
PMC4319901,"Titanocene",1,,50950
PMC4319901,"Furan",1,,35559
PMC4319901,"Resorcinol",1,,27810
PMC4319901,"phenytoin",1,,8107
PMC4319901,"gamma-Butyrolactone",1,,42639
PMC4319901,"Mercuric chloride",1,,31823
PMC4319901,"Quercetin",1,,57694
PMC4319901,"salt",1,,26710
PMC4319901,"Polysorbate 80",1,,53426
PMC4319901,"o-Nitroanisole",1,,48722
PMC4319901,"p-Nitroaniline",1,,17064
PMC4319901,"Triamterene",1,,9671
PMC4319901,"Coumarin",1,,28794
PMC4319901,"3,4-Dihydrocoumarin",1,,16151
PMC4319901,"p-chlorophenol",1,,28078
PMC4319901,"Promethazine hydrochloride",1,,8462
PMC4319901,"Manganese",1,,35154
PMC4319901,"sulfate",1,,16189
PMC4319901,"Benzyl acetate",1,,52051
PMC4319901,"Barium chloride",1,,63317
PMC4319901,"m-cresol",1,,17231
PMC4319901,"Methylphenidate hydrochloride",1,,31836
PMC4319901,"p-Nitrobenzoic acid",1,,262350
PMC4319901,"Scopolamine hydrobromide trihydrate",1,,61272
PMC4319901,"1-trans-delta-9-Tetrahydrocannabinol",1,,66964
PMC4319901,"1,3-propanediol",1,,16109
PMC4319901,"Codeine",1,,57871
PMC4319901,"Salicylazosulfapyridine",1,,9334
PMC4319901,"phthalate",1,,26092
PMC4319901,"t-Butylhydroquinone",1,,78886
PMC4319901,"Phenolphthalein",1,,34914
PMC4319901,"Azido",1,,36825
PMC4319901,"deoxythymidine",1,,17748
PMC4319901,"Pyridine",1,,16227
PMC4319901,"Theophylline",1,,28177
PMC4319901,"Primidone",1,,8412
PMC4319901,"1-Chloro-2-propanol",1,,76260
PMC4319901,"Pentachlorophenol",1,,58217
PMC4319901,"Oxymetholone",1,,7864
PMC4319901,"Methyleugenol",1,,4918
PMC4319901,"Emodin",1,,77659
PMC4319901,"Anthraquinone",1,,40448
PMC4319901,"Sodium nitrite",1,,78870
PMC4319901,"Fumonisin B1",1,,62554
PMC4319901,"sulfone",1,,35850
PMC4319901,"Citral",1,,23316
PMC4319901,"2,4-Hexadienal",1,,82334
PMC4319901,"sodium",1,,29101
PMC4319901,"2-Methylimidazole",1,,39837
PMC4319901,"Sodium chlorate",1,,65242
PMC4319901,"pentachlorobiphenyl",1,,36721
PMC4319901,"hexachlorobiphenyl",1,,36722
PMC4319901,"Bromodichloromethane",1,,34591
PMC4319901,"Genistein",1,,74224
PMC4319901,"Methylene blue",1,,6872
PMC4319901,"Formamide",1,,16397
PMC4319901,"Dibromoacetonitrile",1,,82445
PMC4319901,"Bromochloroacetic acid",1,,64206
PMC4319901,"Isoeugenol",1,,18224
PMC4319901,"Hydroxymethyl",1,,24712
PMC4319901,"furfural",1,,34768
PMC4319901,"Chromium picolinate",1,,50369
PMC4319901,"beta-Myrcene",1,,22849
PMC4319901,"Pulegone",1,,35596
PMC4319901,"beta Thujone",1,,50045
PMC4319901,"Styrene",1,,27452
PMC4319901,"Acrylamide",1,,28619
PMC4319901,"p-toluidine",1,,37825
PMC4319901,"beta-Picoline",1,,39922
PMC4319901,"biphenyl",1,,17097
PMC4319901,"Dioxin",1,,28119
PMC4319901,"Tricaprylin",1,,76978
PMC4319901,"curcumin",1,,3962
PMC4319901,"Dimethoxane",1,,82450
PMC4319901,"Trichloroethylene",1,,16602
PMC4319901,"Rotenone",1,,28201
PMC4319901,"Pentachloronitrobenzene",1,,34908
PMC4319901,"Methyl carbamate",1,,76606
PMC4319901,"2-Mercaptobenzothiazole",1,,34292
PMC4319901,"Phenyl",1,,30396
PMC4319901,"2-naphthylamine",1,,27878
PMC4319901,"2-Amino-5-nitrophenol",1,,82384
PMC4319901,"Nitrofurazone",1,,44368
PMC4319901,"2-Amino-4-nitrophenol",1,,82383
PMC4319901,"Nitrofurantoin",1,,71415
PMC4319901,"Roxarsone",1,,35817
PMC4319901,"Methyldopa",1,,61058
PMC4322175,"progesterone",10,,17026
PMC4322175,"water",7,,15377
PMC4322175,"ethanol",5,,44730
PMC4322175,"glycoprotein",4,,17089
PMC4322175,"formalin",3,,16842
PMC4322175,"acetate",3,,47622
PMC4322175,"citrate",3,,50744
PMC4322175,"galactose",2,,28260
PMC4322175,"ether",2,,35702
PMC4322175,"limonene",2,,15384
PMC4322175,"trans-anethole",2,,35616
PMC4322175,"kaempferol",2,,58573
PMC4322175,"fucose",2,,33984
PMC4322175,"chloroform",1,,35255
PMC4322175,"xylol",1,,27338
PMC4322175,"hematoxylin",1,,5601
PMC4322175,"Chorionic Gonadotropin",1,,81570
PMC4322175,"methanol",1,,44520
PMC4322175,"osmium",1,,49789
PMC4322175,"propylene",1,,16052
PMC4322175,"succinic anhydride",1,,36595
PMC4322175,"methyl",1,,32875
PMC4322175,"phenol",1,,15882
PMC4322175,"lutein",1,,28838
PMC4322175,"monoterpen",1,,35187
PMC4322175,"carvone",1,,38265
PMC4322175,"flavonoids",1,,72544
PMC4322175,"estradiol",1,,23965
PMC4322175,"proteins",1,,16541
PMC4322175,"glycolipids",1,,33563
PMC4327056,"esters",29,,35701
PMC4327056,"aldehydes",15,,17478
PMC4327056,"ethyl",15,,62801
PMC4327056,"Methyl",11,,32875
PMC4327056,"terpenoids",9,,26873
PMC4327056,"alcohols",9,,30879
PMC4327056,"butanoate",9,,30772
PMC4327056,"hexyl",8,,24593
PMC4327056,"2-hexenal",7,,19591
PMC4327056,"ionone",7,,49248
PMC4327056,"furaneol",7,,76247
PMC4327056,"lactones",6,,25000
PMC4327056,"ketones",6,,17087
PMC4327056,"monoterpenes",6,,35187
PMC4327056,"organic compounds",5,,50860
PMC4327056,"sesquiterpenes",5,,35189
PMC4327056,"Terpenes",5,,35186
PMC4327056,"acetate",5,,47622
PMC4327056,"geraniol",5,,17447
PMC4327056,"hexanoic acid",5,,30776
PMC4327056,"linalool",5,,17580
PMC4327056,"methylthio",4,,48563
PMC4327056,"sulfur",3,,26833
PMC4327056,"Aliphatic alcohols",3,,2571
PMC4327056,"ethyl ester",3,,23990
PMC4327056,"raspberry ketone",3,,68656
PMC4327056,"nerol",3,,29452
PMC4327056,"ethanol",3,,44730
PMC4327056,"2-methylbutanoate",3,,48946
PMC4327056,"propanoic acid",3,,30768
PMC4327056,"apocarotenoids",2,,53183
PMC4327056,"organic acids",2,,64709
PMC4327056,"diterpenes",2,,35190
PMC4327056,"isoamyl acetate",2,,31725
PMC4327056,"muurolene",2,,64797
PMC4327056,"methyl ester",2,,25248
PMC4327056,"pinene",2,,17187
PMC4327056,"dimethyl",2,,42266
PMC4327056,"hydroxy",2,,43176
PMC4327056,"ethylene",2,,29362
PMC4327056,"nitrogen",2,,25555
PMC4327056,"propanoate",2,,17272
PMC4327056,"butyl acetate",2,,31328
PMC4327056,"decanal",2,,31457
PMC4327056,"fatty-acids",1,,35366
PMC4327056,"lipid",1,,18059
PMC4327056,"isopentenyl diphosphate",1,,16584
PMC4327056,"dimethylallyl diphosphate",1,,57623
PMC4327056,"mevalonic acid",1,,25351
PMC4327056,"carbon",1,,33415
PMC4327056,"isoprene",1,,35194
PMC4327056,"Hemiterpenes",1,,35188
PMC4327056,"isobutyl acetate",1,,50569
PMC4327056,"aliphatic compounds",1,,33653
PMC4327056,"carbonyl compounds",1,,36586
PMC4327056,"methyl benzoate",1,,72775
PMC4327056,"hydrocarbons",1,,24632
PMC4327056,"octanoic acid",1,,28837
PMC4327056,"terpineol",1,,26876
PMC4327056,"1-octanol",1,,16188
PMC4327056,"damascenone",1,,67251
PMC4327056,"2-methylpropanoate",1,,48944
PMC4327056,"heptanal",1,,34787
PMC4327056,"benzaldehyde",1,,17169
PMC4327056,"cis-3-hexen-1-ol",1,,28857
PMC4327056,"Quartz",1,,46727
PMC4327056,"metalloporphyrins",1,,25216
PMC4327056,"water",1,,15377
PMC4327056,"pyruvic acid",1,,32816
PMC4327056,"carvone",1,,38265
PMC4327056,"Aliphatic aldehydes",1,,59768
PMC4327056,"Acetaldehyde",1,,43923
PMC4327056,"2-methylbutyl acetate",1,,50585
PMC4327056,"acetoin",1,,15688
PMC4327056,"Butanediol",1,,52684
PMC4327056,"Diamond",1,,33417
PMC4327056,"Benzene",1,,16716
PMC4327056,"Citral",1,,23316
PMC4327056,"citronellol",1,,50462
PMC4327056,"3-Carene",1,,35661
PMC4327056,"Phellandrene",1,,50034
PMC4327056,"Terpinolene",1,,9457
PMC4327928,"protein",34,,16541
PMC4327928,"carvone",15,,38265
